SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1213,['American alligator' 'drumstick' 'water tower' 'pole' 'banana' 'espresso' 'brain coral' 'cougar' 'umbrella' 'military uniform'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1213,['American alligator' 'drumstick' 'water tower' 'pole' 'banana' 'espresso' 'brain coral' 'cougar' 'umbrella' 'military uniform'],53.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1214,['desk' 'dumbbell' 'sandal' 'grasshopper' 'confectionery' 'volleyball' 'moving van' 'snorkel' 'Christmas stocking' 'Egyptian cat'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1214,['desk' 'dumbbell' 'sandal' 'grasshopper' 'confectionery' 'volleyball' 'moving van' 'snorkel' 'Christmas stocking' 'Egyptian cat'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1215,['cannon' 'police van' 'sunglasses' 'cockroach' 'nail' 'reel' 'goldfish' 'Labrador retriever' 'maypole' 'punching bag'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1215,['cannon' 'police van' 'sunglasses' 'cockroach' 'nail' 'reel' 'goldfish' 'Labrador retriever' 'maypole' 'punching bag'],55.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1216,['snail' 'pole' 'cliff dwelling' 'cardigan' 'kimono' 'European fire salamander' 'Chihuahua' 'bucket' 'picket fence' 'vestment'],41.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1216,['snail' 'pole' 'cliff dwelling' 'cardigan' 'kimono' 'European fire salamander' 'Chihuahua' 'bucket' 'picket fence' 'vestment'],37.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1217,['pill bottle' 'pretzel' 'dragonfly' 'drumstick' 'water tower' 'poncho' 'bikini' 'Christmas stocking' 'bighorn' 'American alligator'],56.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1217,['pill bottle' 'pretzel' 'dragonfly' 'drumstick' 'water tower' 'poncho' 'bikini' 'Christmas stocking' 'bighorn' 'American alligator'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1218,['rugby ball' 'chimpanzee' 'moving van' 'cash machine' 'bullfrog' 'chest' 'barbershop' 'military uniform' 'black stork' 'punching bag'],45.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1218,['rugby ball' 'chimpanzee' 'moving van' 'cash machine' 'bullfrog' 'chest' 'barbershop' 'military uniform' 'black stork' 'punching bag'],57.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1219,['chest' 'sombrero' 'police van' 'tarantula' 'European fire salamander' 'water tower' 'brain coral' 'bannister' 'abacus' 'wok'],57.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1219,['chest' 'sombrero' 'police van' 'tarantula' 'European fire salamander' 'water tower' 'brain coral' 'bannister' 'abacus' 'wok'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1220,['reel' 'brown bear' 'ice lolly' 'refrigerator' 'orange' 'dumbbell' 'lemon' 'steel arch bridge' 'sock' 'pretzel'],48.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1220,['reel' 'brown bear' 'ice lolly' 'refrigerator' 'orange' 'dumbbell' 'lemon' 'steel arch bridge' 'sock' 'pretzel'],53.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1221,['butcher shop' 'poncho' 'walking stick' 'bighorn' 'candle' 'hourglass' 'water tower' 'seashore' 'space heater' 'bullet train'],56.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1221,['butcher shop' 'poncho' 'walking stick' 'bighorn' 'candle' 'hourglass' 'water tower' 'seashore' 'space heater' 'bullet train'],58.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1222,['snail' 'coral reef' 'seashore' 'flagpole' 'comic book' 'spider web' 'wok' 'rocking chair' 'sock' 'lawn mower'],57.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1222,['snail' 'coral reef' 'seashore' 'flagpole' 'comic book' 'spider web' 'wok' 'rocking chair' 'sock' 'lawn mower'],56.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1223,['suspension bridge' 'baboon' 'punching bag' 'butcher shop' 'black stork' 'space heater' 'koala' 'freight car' 'wok' 'miniskirt'],56.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1223,['suspension bridge' 'baboon' 'punching bag' 'butcher shop' 'black stork' 'space heater' 'koala' 'freight car' 'wok' 'miniskirt'],59.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1224,['walking stick' 'computer keyboard' 'poncho' 'guinea pig' 'chain' 'sea cucumber' 'convertible' 'suspension bridge' 'sports car' 'candle'],48.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1224,['walking stick' 'computer keyboard' 'poncho' 'guinea pig' 'chain' 'sea cucumber' 'convertible' 'suspension bridge' 'sports car' 'candle'],49.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1225,['computer keyboard' 'sports car' 'academic gown' 'limousine' 'lifeboat' 'wok' 'orange' 'bullet train' 'bathtub' 'centipede'],57.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1225,['computer keyboard' 'sports car' 'academic gown' 'limousine' 'lifeboat' 'wok' 'orange' 'bullet train' 'bathtub' 'centipede'],60.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1226,['goldfish' 'sombrero' 'bikini' 'spiny lobster' 'boa constrictor' 'pill bottle' 'abacus' 'miniskirt' 'sunglasses' 'lakeside'],50.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1226,['goldfish' 'sombrero' 'bikini' 'spiny lobster' 'boa constrictor' 'pill bottle' 'abacus' 'miniskirt' 'sunglasses' 'lakeside'],52.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1227,['brown bear' 'standard poodle' 'African elephant' 'cougar' 'pill bottle' 'acorn' 'snorkel' 'spiny lobster' 'centipede' 'projectile'],45.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1227,['brown bear' 'standard poodle' 'African elephant' 'cougar' 'pill bottle' 'acorn' 'snorkel' 'spiny lobster' 'centipede' 'projectile'],45.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1228,['tractor' 'barbershop' 'pill bottle' 'drumstick' 'monarch' 'gazelle' 'neck brace' 'American lobster' 'limousine' 'ice lolly'],49.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1228,['tractor' 'barbershop' 'pill bottle' 'drumstick' 'monarch' 'gazelle' 'neck brace' 'American lobster' 'limousine' 'ice lolly'],53.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1229,['lawn mower' 'organ' 'neck brace' 'teddy' 'poncho' 'school bus' 'meat loaf' 'Arabian camel' 'hog' 'dugong'],58.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1229,['lawn mower' 'organ' 'neck brace' 'teddy' 'poncho' 'school bus' 'meat loaf' 'Arabian camel' 'hog' 'dugong'],60.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1230,['turnstile' 'grasshopper' 'ladybug' 'organ' 'space heater' 'thatch' 'albatross' 'baboon' 'lifeboat' 'acorn'],58.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1230,['turnstile' 'grasshopper' 'ladybug' 'organ' 'space heater' 'thatch' 'albatross' 'baboon' 'lifeboat' 'acorn'],56.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1231,['computer keyboard' 'cliff' 'picket fence' 'organ' 'banana' 'barrel' 'apron' 'African elephant' 'mantis' 'freight car'],55.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1231,['computer keyboard' 'cliff' 'picket fence' 'organ' 'banana' 'barrel' 'apron' 'African elephant' 'mantis' 'freight car'],55.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1232,['ice cream' 'pay-phone' 'vestment' 'comic book' 'wooden spoon' 'mashed potato' 'wok' 'swimming trunks' 'cannon' 'lesser panda'],49.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1232,['ice cream' 'pay-phone' 'vestment' 'comic book' 'wooden spoon' 'mashed potato' 'wok' 'swimming trunks' 'cannon' 'lesser panda'],51.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1233,['obelisk' 'gondola' 'barbershop' 'goldfish' 'comic book' 'brain coral' 'torch' 'freight car' 'water jug' 'African elephant'],65.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1233,['obelisk' 'gondola' 'barbershop' 'goldfish' 'comic book' 'brain coral' 'torch' 'freight car' 'water jug' 'African elephant'],65.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1234,['sea cucumber' 'pretzel' 'triumphal arch' 'walking stick' 'swimming trunks' 'lawn mower' 'chain' 'mantis' 'backpack' 'basketball'],50.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1234,['sea cucumber' 'pretzel' 'triumphal arch' 'walking stick' 'swimming trunks' 'lawn mower' 'chain' 'mantis' 'backpack' 'basketball'],50.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1235,['go-kart' 'bell pepper' 'parking meter' 'banana' 'punching bag' 'pomegranate' 'confectionery' 'cliff dwelling' 'ice cream' 'moving van'],54.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1235,['go-kart' 'bell pepper' 'parking meter' 'banana' 'punching bag' 'pomegranate' 'confectionery' 'cliff dwelling' 'ice cream' 'moving van'],61.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1236,['convertible' 'American lobster' 'go-kart' 'obelisk' 'sock' 'brown bear' 'lifeboat' 'seashore' 'chest' 'dining table'],61.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1236,['convertible' 'American lobster' 'go-kart' 'obelisk' 'sock' 'brown bear' 'lifeboat' 'seashore' 'chest' 'dining table'],62.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1237,['pizza' 'African elephant' 'cardigan' 'banana' 'sombrero' 'picket fence' 'bell pepper' 'punching bag' 'space heater' 'water tower'],54.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1237,['pizza' 'African elephant' 'cardigan' 'banana' 'sombrero' 'picket fence' 'bell pepper' 'punching bag' 'space heater' 'water tower'],59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1238,['slug' 'beaker' 'candle' 'gazelle' 'seashore' 'brain coral' 'poncho' 'sulphur butterfly' 'meat loaf' 'baboon'],63.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1238,['slug' 'beaker' 'candle' 'gazelle' 'seashore' 'brain coral' 'poncho' 'sulphur butterfly' 'meat loaf' 'baboon'],62.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1239,['limousine' 'pay-phone' 'gasmask' 'police van' 'king penguin' 'water tower' 'Egyptian cat' 'beacon' 'binoculars' 'seashore'],48.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1239,['limousine' 'pay-phone' 'gasmask' 'police van' 'king penguin' 'water tower' 'Egyptian cat' 'beacon' 'binoculars' 'seashore'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1240,['gazelle' 'bannister' 'steel arch bridge' 'trolleybus' 'albatross' 'pop bottle' 'vestment' 'poncho' 'pole' 'barrel'],47.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1240,['gazelle' 'bannister' 'steel arch bridge' 'trolleybus' 'albatross' 'pop bottle' 'vestment' 'poncho' 'pole' 'barrel'],52.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1241,['fur coat' 'cauliflower' 'jellyfish' 'bee' 'go-kart' 'standard poodle' 'bison' 'academic gown' 'beaker' 'syringe'],54.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1241,['fur coat' 'cauliflower' 'jellyfish' 'bee' 'go-kart' 'standard poodle' 'bison' 'academic gown' 'beaker' 'syringe'],55.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1242,['African elephant' 'sandal' 'volleyball' 'flagpole' 'dining table' 'desk' 'gondola' 'cockroach' 'organ' 'dugong'],59.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1242,['African elephant' 'sandal' 'volleyball' 'flagpole' 'dining table' 'desk' 'gondola' 'cockroach' 'organ' 'dugong'],57.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1243,['German shepherd' 'baboon' 'abacus' 'torch' 'barrel' 'alp' 'bighorn' 'syringe' 'spiny lobster' 'chimpanzee'],45.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1243,['German shepherd' 'baboon' 'abacus' 'torch' 'barrel' 'alp' 'bighorn' 'syringe' 'spiny lobster' 'chimpanzee'],50.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1244,['fountain' 'flagpole' 'tabby' 'Egyptian cat' 'European fire salamander' 'cockroach' 'cardigan' 'cash machine' 'chimpanzee' 'lifeboat'],49.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1244,['fountain' 'flagpole' 'tabby' 'Egyptian cat' 'European fire salamander' 'cockroach' 'cardigan' 'cash machine' 'chimpanzee' 'lifeboat'],57.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1245,['hog' 'turnstile' 'altar' 'computer keyboard' 'teapot' 'sombrero' 'iPod' 'volleyball' 'grasshopper' 'mushroom'],51.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1245,['hog' 'turnstile' 'altar' 'computer keyboard' 'teapot' 'sombrero' 'iPod' 'volleyball' 'grasshopper' 'mushroom'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1246,['goldfish' 'acorn' 'tabby' 'bucket' 'volleyball' 'guinea pig' 'cougar' 'lifeboat' 'dragonfly' 'iPod'],50.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1246,['goldfish' 'acorn' 'tabby' 'bucket' 'volleyball' 'guinea pig' 'cougar' 'lifeboat' 'dragonfly' 'iPod'],51.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1247,['miniskirt' 'altar' 'freight car' 'Labrador retriever' 'bathtub' 'space heater' 'dugong' 'dragonfly' 'pay-phone' 'binoculars'],55.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1247,['miniskirt' 'altar' 'freight car' 'Labrador retriever' 'bathtub' 'space heater' 'dugong' 'dragonfly' 'pay-phone' 'binoculars'],59.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1248,['beach wagon' 'goldfish' 'gasmask' 'mantis' 'binoculars' 'stopwatch' 'orange' 'Egyptian cat' 'candle' 'kimono'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1248,['beach wagon' 'goldfish' 'gasmask' 'mantis' 'binoculars' 'stopwatch' 'orange' 'Egyptian cat' 'candle' 'kimono'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1249,['centipede' 'viaduct' 'go-kart' 'drumstick' 'maypole' 'Chihuahua' 'birdhouse' 'magnetic compass' 'chain' 'lampshade'],45.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1249,['centipede' 'viaduct' 'go-kart' 'drumstick' 'maypole' 'Chihuahua' 'birdhouse' 'magnetic compass' 'chain' 'lampshade'],50.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1250,['chain' 'dugong' 'bison' 'obelisk' 'water jug' 'golden retriever' 'CD player' 'parking meter' 'stopwatch' 'flagpole'],56.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1250,['chain' 'dugong' 'bison' 'obelisk' 'water jug' 'golden retriever' 'CD player' 'parking meter' 'stopwatch' 'flagpole'],57.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1251,"['reel' 'turnstile' 'dumbbell' 'Christmas stocking' 'suspension bridge' 'jellyfish' 'crane' 'vestment' ""potter's wheel"" 'ladybug']",53.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1251,"['reel' 'turnstile' 'dumbbell' 'Christmas stocking' 'suspension bridge' 'jellyfish' 'crane' 'vestment' ""potter's wheel"" 'ladybug']",53.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1252,['swimming trunks' 'fly' 'barbershop' 'tailed frog' 'basketball' 'trilobite' 'gasmask' 'mantis' 'oboe' 'sewing machine'],44.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1252,['swimming trunks' 'fly' 'barbershop' 'tailed frog' 'basketball' 'trilobite' 'gasmask' 'mantis' 'oboe' 'sewing machine'],46.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1253,['oboe' 'sock' 'swimming trunks' 'organ' 'sewing machine' 'grasshopper' 'volleyball' 'binoculars' 'chain' 'bathtub'],44.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1253,['oboe' 'sock' 'swimming trunks' 'organ' 'sewing machine' 'grasshopper' 'volleyball' 'binoculars' 'chain' 'bathtub'],44.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1254,['black widow' 'magnetic compass' 'iPod' 'neck brace' 'pomegranate' 'Yorkshire terrier' 'desk' 'beacon' 'swimming trunks' 'punching bag'],56.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1254,['black widow' 'magnetic compass' 'iPod' 'neck brace' 'pomegranate' 'Yorkshire terrier' 'desk' 'beacon' 'swimming trunks' 'punching bag'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1255,['crane' 'American alligator' 'CD player' 'chain' 'gazelle' 'barrel' 'Labrador retriever' 'bison' 'viaduct' 'spider web'],49.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1255,['crane' 'American alligator' 'CD player' 'chain' 'gazelle' 'barrel' 'Labrador retriever' 'bison' 'viaduct' 'spider web'],51.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1256,['sea slug' 'gasmask' 'gazelle' 'dam' 'grasshopper' 'cliff dwelling' 'teapot' 'refrigerator' 'fly' 'Yorkshire terrier'],49.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1256,['sea slug' 'gasmask' 'gazelle' 'dam' 'grasshopper' 'cliff dwelling' 'teapot' 'refrigerator' 'fly' 'Yorkshire terrier'],53.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1257,['fur coat' 'mushroom' 'scorpion' 'pay-phone' 'spider web' 'candle' 'swimming trunks' 'lesser panda' 'dining table' 'sea cucumber'],51.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1257,['fur coat' 'mushroom' 'scorpion' 'pay-phone' 'spider web' 'candle' 'swimming trunks' 'lesser panda' 'dining table' 'sea cucumber'],56.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1258,['punching bag' 'potpie' 'dumbbell' 'chest' 'plate' 'sea slug' 'sea cucumber' 'bell pepper' 'altar' 'cash machine'],59.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1258,['punching bag' 'potpie' 'dumbbell' 'chest' 'plate' 'sea slug' 'sea cucumber' 'bell pepper' 'altar' 'cash machine'],60.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1259,['sandal' 'meat loaf' 'African elephant' 'mantis' 'steel arch bridge' 'military uniform' 'sports car' 'iPod' 'lawn mower' 'rugby ball'],59.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1259,['sandal' 'meat loaf' 'African elephant' 'mantis' 'steel arch bridge' 'military uniform' 'sports car' 'iPod' 'lawn mower' 'rugby ball'],58.80%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1260,['dumbbell' 'rocking chair' 'Christmas stocking' 'plate' 'brown bear' 'pizza' 'confectionery' 'academic gown' 'beer bottle' 'tractor'],55.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1260,['dumbbell' 'rocking chair' 'Christmas stocking' 'plate' 'brown bear' 'pizza' 'confectionery' 'academic gown' 'beer bottle' 'tractor'],54.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1261,['espresso' 'dugong' 'rugby ball' 'barbershop' 'guinea pig' 'bee' 'sock' 'monarch' 'bighorn' 'pole'],58.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1261,['espresso' 'dugong' 'rugby ball' 'barbershop' 'guinea pig' 'bee' 'sock' 'monarch' 'bighorn' 'pole'],56.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1262,['backpack' 'snail' 'gondola' 'parking meter' 'baboon' 'wooden spoon' 'spiny lobster' 'goldfish' 'confectionery' 'African elephant'],53.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1262,['backpack' 'snail' 'gondola' 'parking meter' 'baboon' 'wooden spoon' 'spiny lobster' 'goldfish' 'confectionery' 'African elephant'],51.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1263,['goose' 'trilobite' 'nail' 'cliff' 'beacon' 'punching bag' 'broom' 'sock' 'pretzel' 'Labrador retriever'],47.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1263,['goose' 'trilobite' 'nail' 'cliff' 'beacon' 'punching bag' 'broom' 'sock' 'pretzel' 'Labrador retriever'],48.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1264,['abacus' 'cash machine' 'picket fence' 'beach wagon' 'reel' 'punching bag' 'space heater' 'standard poodle' 'espresso' 'acorn'],46.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1264,['abacus' 'cash machine' 'picket fence' 'beach wagon' 'reel' 'punching bag' 'space heater' 'standard poodle' 'espresso' 'acorn'],48.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1265,['water jug' 'suspension bridge' 'birdhouse' 'binoculars' 'sunglasses' 'snail' 'pomegranate' 'academic gown' 'orangutan' 'sulphur butterfly'],53.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1265,['water jug' 'suspension bridge' 'birdhouse' 'binoculars' 'sunglasses' 'snail' 'pomegranate' 'academic gown' 'orangutan' 'sulphur butterfly'],51.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1266,['chest' 'spider web' 'suspension bridge' 'mashed potato' 'desk' 'miniskirt' 'backpack' 'rugby ball' 'iPod' 'wok'],53.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1266,['chest' 'spider web' 'suspension bridge' 'mashed potato' 'desk' 'miniskirt' 'backpack' 'rugby ball' 'iPod' 'wok'],55.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1267,['ice cream' 'hog' 'beacon' 'confectionery' 'Chihuahua' 'bullfrog' 'bighorn' 'pizza' 'European fire salamander' 'magnetic compass'],50.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1267,['ice cream' 'hog' 'beacon' 'confectionery' 'Chihuahua' 'bullfrog' 'bighorn' 'pizza' 'European fire salamander' 'magnetic compass'],51.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1268,['punching bag' 'trilobite' 'sombrero' 'maypole' 'swimming trunks' 'African elephant' 'desk' 'bighorn' 'computer keyboard' 'mashed potato'],47.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1268,['punching bag' 'trilobite' 'sombrero' 'maypole' 'swimming trunks' 'African elephant' 'desk' 'bighorn' 'computer keyboard' 'mashed potato'],52.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1269,['military uniform' 'punching bag' 'pizza' 'alp' 'spiny lobster' 'crane' 'oboe' 'European fire salamander' 'reel' 'Christmas stocking'],53.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1269,['military uniform' 'punching bag' 'pizza' 'alp' 'spiny lobster' 'crane' 'oboe' 'European fire salamander' 'reel' 'Christmas stocking'],50.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1270,['umbrella' 'hog' 'pay-phone' 'pizza' 'sewing machine' 'punching bag' 'sports car' 'volleyball' 'lawn mower' 'rocking chair'],51.00%,False,100,25,10,0.00100,0.00,32x32x3
