SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/648,['suspension bridge' 'trilobite' 'koala' 'tailed frog' 'sea cucumber' 'rocking chair' 'mushroom' 'flagpole' 'barn' 'lemon'],60.00%,False,100,25,10,0.00100,0.00,32x32x3
random/648,['suspension bridge' 'trilobite' 'koala' 'tailed frog' 'sea cucumber' 'rocking chair' 'mushroom' 'flagpole' 'barn' 'lemon'],59.00%,True,100,25,10,0.00100,0.00,32x32x3
random/649,['limousine' 'sock' 'albatross' 'lemon' 'fur coat' 'bell pepper' 'Labrador retriever' 'hourglass' 'flagpole' 'beaker'],58.60%,False,100,25,10,0.00100,0.00,32x32x3
random/649,['limousine' 'sock' 'albatross' 'lemon' 'fur coat' 'bell pepper' 'Labrador retriever' 'hourglass' 'flagpole' 'beaker'],60.20%,True,100,25,10,0.00100,0.00,32x32x3
random/650,['chimpanzee' 'triumphal arch' 'Persian cat' 'reel' 'butcher shop' 'water tower' 'chest' 'crane' 'swimming trunks' 'cash machine'],50.80%,False,100,25,10,0.00100,0.00,32x32x3
random/650,['chimpanzee' 'triumphal arch' 'Persian cat' 'reel' 'butcher shop' 'water tower' 'chest' 'crane' 'swimming trunks' 'cash machine'],52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/651,['mashed potato' 'reel' 'trolleybus' 'brain coral' 'umbrella' 'pretzel' 'brown bear' 'barrel' 'bullet train' 'fly'],57.00%,False,100,25,10,0.00100,0.00,32x32x3
random/651,['mashed potato' 'reel' 'trolleybus' 'brain coral' 'umbrella' 'pretzel' 'brown bear' 'barrel' 'bullet train' 'fly'],56.00%,True,100,25,10,0.00100,0.00,32x32x3
random/652,['rugby ball' 'trolleybus' 'military uniform' 'boa constrictor' 'space heater' 'Arabian camel' 'beach wagon' 'bathtub' 'sunglasses' 'cardigan'],53.20%,False,100,25,10,0.00100,0.00,32x32x3
random/652,['rugby ball' 'trolleybus' 'military uniform' 'boa constrictor' 'space heater' 'Arabian camel' 'beach wagon' 'bathtub' 'sunglasses' 'cardigan'],59.20%,True,100,25,10,0.00100,0.00,32x32x3
random/653,['space heater' 'black stork' 'steel arch bridge' 'drumstick' 'flagpole' 'academic gown' 'organ' 'bucket' 'lion' 'coral reef'],57.00%,False,100,25,10,0.00100,0.00,32x32x3
random/653,['space heater' 'black stork' 'steel arch bridge' 'drumstick' 'flagpole' 'academic gown' 'organ' 'bucket' 'lion' 'coral reef'],56.60%,True,100,25,10,0.00100,0.00,32x32x3
random/654,['alp' 'espresso' 'Chihuahua' 'grasshopper' 'umbrella' 'iPod' 'volleyball' 'slug' 'barrel' 'mushroom'],49.80%,False,100,25,10,0.00100,0.00,32x32x3
random/654,['alp' 'espresso' 'Chihuahua' 'grasshopper' 'umbrella' 'iPod' 'volleyball' 'slug' 'barrel' 'mushroom'],48.80%,True,100,25,10,0.00100,0.00,32x32x3
random/655,['snail' 'barn' 'sombrero' 'confectionery' 'sulphur butterfly' 'drumstick' 'plunger' 'goldfish' 'sunglasses' 'African elephant'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/655,['snail' 'barn' 'sombrero' 'confectionery' 'sulphur butterfly' 'drumstick' 'plunger' 'goldfish' 'sunglasses' 'African elephant'],53.40%,True,100,25,10,0.00100,0.00,32x32x3
random/656,['barrel' 'computer keyboard' 'iPod' 'lesser panda' 'stopwatch' 'bucket' 'pomegranate' 'parking meter' 'turnstile' 'walking stick'],46.60%,False,100,25,10,0.00100,0.00,32x32x3
random/656,['barrel' 'computer keyboard' 'iPod' 'lesser panda' 'stopwatch' 'bucket' 'pomegranate' 'parking meter' 'turnstile' 'walking stick'],46.20%,True,100,25,10,0.00100,0.00,32x32x3
random/657,['brown bear' 'steel arch bridge' 'barn' 'water jug' 'guacamole' 'suspension bridge' 'syringe' 'wooden spoon' 'snorkel' 'dam'],51.60%,False,100,25,10,0.00100,0.00,32x32x3
random/657,['brown bear' 'steel arch bridge' 'barn' 'water jug' 'guacamole' 'suspension bridge' 'syringe' 'wooden spoon' 'snorkel' 'dam'],51.00%,True,100,25,10,0.00100,0.00,32x32x3
random/658,['nail' 'snail' 'bighorn' 'monarch' 'dragonfly' 'beaker' 'trolleybus' 'poncho' 'Arabian camel' 'sombrero'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/658,['nail' 'snail' 'bighorn' 'monarch' 'dragonfly' 'beaker' 'trolleybus' 'poncho' 'Arabian camel' 'sombrero'],52.20%,True,100,25,10,0.00100,0.00,32x32x3
random/659,['remote control' 'altar' 'trilobite' 'slug' 'lawn mower' 'nail' 'goose' 'crane' 'beach wagon' 'Christmas stocking'],51.80%,False,100,25,10,0.00100,0.00,32x32x3
random/659,['remote control' 'altar' 'trilobite' 'slug' 'lawn mower' 'nail' 'goose' 'crane' 'beach wagon' 'Christmas stocking'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/660,['desk' 'organ' 'space heater' 'pretzel' 'Yorkshire terrier' 'gondola' 'suspension bridge' 'potpie' 'ice cream' 'espresso'],53.60%,False,100,25,10,0.00100,0.00,32x32x3
random/660,['desk' 'organ' 'space heater' 'pretzel' 'Yorkshire terrier' 'gondola' 'suspension bridge' 'potpie' 'ice cream' 'espresso'],49.00%,True,100,25,10,0.00100,0.00,32x32x3
random/661,['sock' 'picket fence' 'grasshopper' 'scoreboard' 'thatch' 'ice lolly' 'plunger' 'desk' 'wooden spoon' 'black stork'],48.60%,False,100,25,10,0.00100,0.00,32x32x3
random/661,['sock' 'picket fence' 'grasshopper' 'scoreboard' 'thatch' 'ice lolly' 'plunger' 'desk' 'wooden spoon' 'black stork'],48.00%,True,100,25,10,0.00100,0.00,32x32x3
random/662,['ladybug' 'American alligator' 'rocking chair' 'dugong' 'walking stick' 'moving van' 'goldfish' 'bikini' 'snorkel' 'dragonfly'],59.80%,False,100,25,10,0.00100,0.00,32x32x3
random/662,['ladybug' 'American alligator' 'rocking chair' 'dugong' 'walking stick' 'moving van' 'goldfish' 'bikini' 'snorkel' 'dragonfly'],60.20%,True,100,25,10,0.00100,0.00,32x32x3
random/663,['altar' 'tarantula' 'cash machine' 'bathtub' 'sombrero' 'bow tie' 'walking stick' 'turnstile' 'cougar' 'maypole'],46.20%,False,100,25,10,0.00100,0.00,32x32x3
random/663,['altar' 'tarantula' 'cash machine' 'bathtub' 'sombrero' 'bow tie' 'walking stick' 'turnstile' 'cougar' 'maypole'],48.60%,True,100,25,10,0.00100,0.00,32x32x3
random/664,['African elephant' 'pomegranate' 'rocking chair' 'torch' 'bee' 'black widow' 'beach wagon' 'military uniform' 'turnstile' 'drumstick'],58.60%,False,100,25,10,0.00100,0.00,32x32x3
random/664,['African elephant' 'pomegranate' 'rocking chair' 'torch' 'bee' 'black widow' 'beach wagon' 'military uniform' 'turnstile' 'drumstick'],59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/665,['oboe' 'pole' 'neck brace' 'black widow' 'pop bottle' 'trolleybus' 'cockroach' 'iPod' 'mantis' 'standard poodle'],43.60%,False,100,25,10,0.00100,0.00,32x32x3
random/665,['oboe' 'pole' 'neck brace' 'black widow' 'pop bottle' 'trolleybus' 'cockroach' 'iPod' 'mantis' 'standard poodle'],43.80%,True,100,25,10,0.00100,0.00,32x32x3
random/666,['baboon' 'ice lolly' 'sock' 'desk' 'mashed potato' 'punching bag' 'coral reef' 'military uniform' 'chain' 'syringe'],49.00%,False,100,25,10,0.00100,0.00,32x32x3
random/666,['baboon' 'ice lolly' 'sock' 'desk' 'mashed potato' 'punching bag' 'coral reef' 'military uniform' 'chain' 'syringe'],51.00%,True,100,25,10,0.00100,0.00,32x32x3
random/667,"['brain coral' 'steel arch bridge' 'magnetic compass' 'ice lolly' ""potter's wheel"" 'sewing machine' 'wooden spoon' 'turnstile' 'koala' 'trilobite']",46.80%,False,100,25,10,0.00100,0.00,32x32x3
random/667,"['brain coral' 'steel arch bridge' 'magnetic compass' 'ice lolly' ""potter's wheel"" 'sewing machine' 'wooden spoon' 'turnstile' 'koala' 'trilobite']",50.20%,True,100,25,10,0.00100,0.00,32x32x3
random/668,['gasmask' 'fur coat' 'sandal' 'tailed frog' 'jinrikisha' 'American lobster' 'mashed potato' 'beacon' 'spider web' 'remote control'],56.60%,False,100,25,10,0.00100,0.00,32x32x3
random/668,['gasmask' 'fur coat' 'sandal' 'tailed frog' 'jinrikisha' 'American lobster' 'mashed potato' 'beacon' 'spider web' 'remote control'],59.20%,True,100,25,10,0.00100,0.00,32x32x3
random/669,['pop bottle' 'cardigan' 'snorkel' 'Persian cat' 'German shepherd' 'guinea pig' 'police van' 'vestment' 'boa constrictor' 'birdhouse'],49.40%,False,100,25,10,0.00100,0.00,32x32x3
random/669,['pop bottle' 'cardigan' 'snorkel' 'Persian cat' 'German shepherd' 'guinea pig' 'police van' 'vestment' 'boa constrictor' 'birdhouse'],52.00%,True,100,25,10,0.00100,0.00,32x32x3
random/670,['limousine' 'jinrikisha' 'dining table' 'monarch' 'sunglasses' 'spiny lobster' 'moving van' 'tractor' 'beach wagon' 'grasshopper'],54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/670,['limousine' 'jinrikisha' 'dining table' 'monarch' 'sunglasses' 'spiny lobster' 'moving van' 'tractor' 'beach wagon' 'grasshopper'],59.60%,True,100,25,10,0.00100,0.00,32x32x3
random/671,['cliff' 'barrel' 'cauliflower' 'miniskirt' 'gondola' 'slug' 'wok' 'hourglass' 'limousine' 'Arabian camel'],50.60%,False,100,25,10,0.00100,0.00,32x32x3
random/671,['cliff' 'barrel' 'cauliflower' 'miniskirt' 'gondola' 'slug' 'wok' 'hourglass' 'limousine' 'Arabian camel'],56.60%,True,100,25,10,0.00100,0.00,32x32x3
random/672,['academic gown' 'spiny lobster' 'iPod' 'tailed frog' 'koala' 'birdhouse' 'sock' 'crane' 'punching bag' 'moving van'],52.20%,False,100,25,10,0.00100,0.00,32x32x3
random/672,['academic gown' 'spiny lobster' 'iPod' 'tailed frog' 'koala' 'birdhouse' 'sock' 'crane' 'punching bag' 'moving van'],52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/673,['bison' 'standard poodle' 'cougar' 'brown bear' 'baboon' 'bullfrog' 'lesser panda' 'brain coral' 'hog' 'Yorkshire terrier'],42.20%,False,100,25,10,0.00100,0.00,32x32x3
random/673,['bison' 'standard poodle' 'cougar' 'brown bear' 'baboon' 'bullfrog' 'lesser panda' 'brain coral' 'hog' 'Yorkshire terrier'],45.00%,True,100,25,10,0.00100,0.00,32x32x3
random/674,['centipede' 'sulphur butterfly' 'confectionery' 'pay-phone' 'Egyptian cat' 'space heater' 'espresso' 'neck brace' 'tarantula' 'sewing machine'],56.80%,False,100,25,10,0.00100,0.00,32x32x3
random/674,['centipede' 'sulphur butterfly' 'confectionery' 'pay-phone' 'Egyptian cat' 'space heater' 'espresso' 'neck brace' 'tarantula' 'sewing machine'],54.80%,True,100,25,10,0.00100,0.00,32x32x3
random/675,['dining table' 'torch' 'gasmask' 'lesser panda' 'brass' 'umbrella' 'abacus' 'trilobite' 'grasshopper' 'pay-phone'],54.40%,False,100,25,10,0.00100,0.00,32x32x3
random/675,['dining table' 'torch' 'gasmask' 'lesser panda' 'brass' 'umbrella' 'abacus' 'trilobite' 'grasshopper' 'pay-phone'],52.00%,True,100,25,10,0.00100,0.00,32x32x3
random/676,['American alligator' 'rocking chair' 'fountain' 'potpie' 'iPod' 'Persian cat' 'barrel' 'cannon' 'centipede' 'albatross'],47.00%,False,100,25,10,0.00100,0.00,32x32x3
random/676,['American alligator' 'rocking chair' 'fountain' 'potpie' 'iPod' 'Persian cat' 'barrel' 'cannon' 'centipede' 'albatross'],49.60%,True,100,25,10,0.00100,0.00,32x32x3
random/677,['mashed potato' 'baboon' 'sports car' 'binoculars' 'chest' 'German shepherd' 'barn' 'desk' 'drumstick' 'spider web'],57.00%,False,100,25,10,0.00100,0.00,32x32x3
random/677,['mashed potato' 'baboon' 'sports car' 'binoculars' 'chest' 'German shepherd' 'barn' 'desk' 'drumstick' 'spider web'],58.00%,True,100,25,10,0.00100,0.00,32x32x3
random/678,['tractor' 'dumbbell' 'gondola' 'meat loaf' 'Christmas stocking' 'turnstile' 'maypole' 'fly' 'broom' 'dining table'],55.40%,False,100,25,10,0.00100,0.00,32x32x3
random/678,['tractor' 'dumbbell' 'gondola' 'meat loaf' 'Christmas stocking' 'turnstile' 'maypole' 'fly' 'broom' 'dining table'],55.20%,True,100,25,10,0.00100,0.00,32x32x3
random/679,['cardigan' 'kimono' 'rugby ball' 'convertible' 'plunger' 'suspension bridge' 'espresso' 'cockroach' 'cash machine' 'triumphal arch'],59.40%,False,100,25,10,0.00100,0.00,32x32x3
random/679,['cardigan' 'kimono' 'rugby ball' 'convertible' 'plunger' 'suspension bridge' 'espresso' 'cockroach' 'cash machine' 'triumphal arch'],60.60%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/680,['acorn' 'beach wagon' 'pop bottle' 'plate' 'dam' 'comic book' 'sock' 'bucket' 'dugong' 'spiny lobster'],59.80%,False,100,25,10,0.00100,0.00,32x32x3
random/680,['acorn' 'beach wagon' 'pop bottle' 'plate' 'dam' 'comic book' 'sock' 'bucket' 'dugong' 'spiny lobster'],58.80%,True,100,25,10,0.00100,0.00,32x32x3
random/681,['dumbbell' 'computer keyboard' 'pay-phone' 'reel' 'neck brace' 'rocking chair' 'Labrador retriever' 'lemon' 'sock' 'punching bag'],39.60%,False,100,25,10,0.00100,0.00,32x32x3
random/681,['dumbbell' 'computer keyboard' 'pay-phone' 'reel' 'neck brace' 'rocking chair' 'Labrador retriever' 'lemon' 'sock' 'punching bag'],46.00%,True,100,25,10,0.00100,0.00,32x32x3
random/682,['wok' 'gazelle' 'sandal' 'gasmask' 'police van' 'crane' 'sea cucumber' 'coral reef' 'cliff' 'parking meter'],56.80%,False,100,25,10,0.00100,0.00,32x32x3
random/682,['wok' 'gazelle' 'sandal' 'gasmask' 'police van' 'crane' 'sea cucumber' 'coral reef' 'cliff' 'parking meter'],57.60%,True,100,25,10,0.00100,0.00,32x32x3
random/683,['beacon' 'drumstick' 'bow tie' 'magnetic compass' 'sock' 'ox' 'suspension bridge' 'plunger' 'grasshopper' 'king penguin'],42.40%,False,100,25,10,0.00100,0.00,32x32x3
random/683,['beacon' 'drumstick' 'bow tie' 'magnetic compass' 'sock' 'ox' 'suspension bridge' 'plunger' 'grasshopper' 'king penguin'],50.40%,True,100,25,10,0.00100,0.00,32x32x3
random/684,['school bus' 'cash machine' 'binoculars' 'birdhouse' 'dugong' 'ox' 'beach wagon' 'centipede' 'rugby ball' 'scorpion'],55.80%,False,100,25,10,0.00100,0.00,32x32x3
random/684,['school bus' 'cash machine' 'binoculars' 'birdhouse' 'dugong' 'ox' 'beach wagon' 'centipede' 'rugby ball' 'scorpion'],56.20%,True,100,25,10,0.00100,0.00,32x32x3
random/685,['Egyptian cat' 'sombrero' 'turnstile' 'Labrador retriever' 'cauliflower' 'boa constrictor' 'school bus' 'dugong' 'nail' 'military uniform'],53.40%,False,100,25,10,0.00100,0.00,32x32x3
random/685,['Egyptian cat' 'sombrero' 'turnstile' 'Labrador retriever' 'cauliflower' 'boa constrictor' 'school bus' 'dugong' 'nail' 'military uniform'],51.80%,True,100,25,10,0.00100,0.00,32x32x3
random/686,['snail' 'lakeside' 'ox' 'cougar' 'snorkel' 'kimono' 'refrigerator' 'teapot' 'scorpion' 'sea slug'],47.60%,False,100,25,10,0.00100,0.00,32x32x3
random/686,['snail' 'lakeside' 'ox' 'cougar' 'snorkel' 'kimono' 'refrigerator' 'teapot' 'scorpion' 'sea slug'],49.20%,True,100,25,10,0.00100,0.00,32x32x3
random/687,['Persian cat' 'sewing machine' 'CD player' 'vestment' 'trilobite' 'drumstick' 'cannon' 'lesser panda' 'go-kart' 'picket fence'],49.00%,False,100,25,10,0.00100,0.00,32x32x3
random/687,['Persian cat' 'sewing machine' 'CD player' 'vestment' 'trilobite' 'drumstick' 'cannon' 'lesser panda' 'go-kart' 'picket fence'],52.20%,True,100,25,10,0.00100,0.00,32x32x3
random/688,['frying pan' 'acorn' 'German shepherd' 'school bus' 'altar' 'flagpole' 'bell pepper' 'chimpanzee' 'birdhouse' 'viaduct'],62.80%,False,100,25,10,0.00100,0.00,32x32x3
random/688,['frying pan' 'acorn' 'German shepherd' 'school bus' 'altar' 'flagpole' 'bell pepper' 'chimpanzee' 'birdhouse' 'viaduct'],63.80%,True,100,25,10,0.00100,0.00,32x32x3
random/689,['candle' 'potpie' 'plunger' 'tractor' 'sandal' 'bow tie' 'hourglass' 'cliff dwelling' 'suspension bridge' 'parking meter'],46.20%,False,100,25,10,0.00100,0.00,32x32x3
random/689,['candle' 'potpie' 'plunger' 'tractor' 'sandal' 'bow tie' 'hourglass' 'cliff dwelling' 'suspension bridge' 'parking meter'],48.60%,True,100,25,10,0.00100,0.00,32x32x3
random/690,['tabby' 'oboe' 'turnstile' 'pretzel' 'bullfrog' 'rocking chair' 'snail' 'teddy' 'cliff dwelling' 'jinrikisha'],43.40%,False,100,25,10,0.00100,0.00,32x32x3
random/690,['tabby' 'oboe' 'turnstile' 'pretzel' 'bullfrog' 'rocking chair' 'snail' 'teddy' 'cliff dwelling' 'jinrikisha'],47.60%,True,100,25,10,0.00100,0.00,32x32x3
random/691,['chain' 'magnetic compass' 'wok' 'organ' 'tabby' 'bannister' 'American alligator' 'barbershop' 'parking meter' 'ice cream'],36.20%,False,100,25,10,0.00100,0.00,32x32x3
random/691,['chain' 'magnetic compass' 'wok' 'organ' 'tabby' 'bannister' 'American alligator' 'barbershop' 'parking meter' 'ice cream'],43.20%,True,100,25,10,0.00100,0.00,32x32x3
random/692,['poncho' 'syringe' 'banana' 'cardigan' 'space heater' 'black stork' 'barbershop' 'school bus' 'wok' 'confectionery'],53.20%,False,100,25,10,0.00100,0.00,32x32x3
random/692,['poncho' 'syringe' 'banana' 'cardigan' 'space heater' 'black stork' 'barbershop' 'school bus' 'wok' 'confectionery'],55.20%,True,100,25,10,0.00100,0.00,32x32x3
random/693,"['police van' 'sea cucumber' 'desk' 'German shepherd' 'chain' 'black stork' 'limousine' 'sulphur butterfly' 'computer keyboard' ""potter's wheel""]",54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/693,"['police van' 'sea cucumber' 'desk' 'German shepherd' 'chain' 'black stork' 'limousine' 'sulphur butterfly' 'computer keyboard' ""potter's wheel""]",52.20%,True,100,25,10,0.00100,0.00,32x32x3
random/694,['bison' 'dining table' 'bee' 'trolleybus' 'convertible' 'barbershop' 'lakeside' 'wok' 'viaduct' 'walking stick'],66.60%,False,100,25,10,0.00100,0.00,32x32x3
random/694,['bison' 'dining table' 'bee' 'trolleybus' 'convertible' 'barbershop' 'lakeside' 'wok' 'viaduct' 'walking stick'],62.40%,True,100,25,10,0.00100,0.00,32x32x3
random/695,['sea cucumber' 'parking meter' 'mushroom' 'triumphal arch' 'mantis' 'brain coral' 'tailed frog' 'crane' 'kimono' 'chest'],50.60%,False,100,25,10,0.00100,0.00,32x32x3
random/695,['sea cucumber' 'parking meter' 'mushroom' 'triumphal arch' 'mantis' 'brain coral' 'tailed frog' 'crane' 'kimono' 'chest'],56.00%,True,100,25,10,0.00100,0.00,32x32x3
random/696,['sulphur butterfly' 'lawn mower' 'tailed frog' 'black widow' 'bullet train' 'cockroach' 'pole' 'sea slug' 'black stork' 'dugong'],62.20%,False,100,25,10,0.00100,0.00,32x32x3
random/696,['sulphur butterfly' 'lawn mower' 'tailed frog' 'black widow' 'bullet train' 'cockroach' 'pole' 'sea slug' 'black stork' 'dugong'],58.80%,True,100,25,10,0.00100,0.00,32x32x3
random/697,['pomegranate' 'swimming trunks' 'volleyball' 'pay-phone' 'convertible' 'sock' 'dugong' 'American alligator' 'mashed potato' 'black stork'],61.00%,False,100,25,10,0.00100,0.00,32x32x3
random/697,['pomegranate' 'swimming trunks' 'volleyball' 'pay-phone' 'convertible' 'sock' 'dugong' 'American alligator' 'mashed potato' 'black stork'],63.20%,True,100,25,10,0.00100,0.00,32x32x3
random/698,['sea slug' 'chest' 'boa constrictor' 'king penguin' 'teddy' 'CD player' 'police van' 'dugong' 'acorn' 'vestment'],57.60%,False,100,25,10,0.00100,0.00,32x32x3
random/698,['sea slug' 'chest' 'boa constrictor' 'king penguin' 'teddy' 'CD player' 'police van' 'dugong' 'acorn' 'vestment'],62.60%,True,100,25,10,0.00100,0.00,32x32x3
random/699,['brain coral' 'gasmask' 'coral reef' 'nail' 'vestment' 'plate' 'orange' 'guinea pig' 'water tower' 'bow tie'],52.20%,False,100,25,10,0.00100,0.00,32x32x3
random/699,['brain coral' 'gasmask' 'coral reef' 'nail' 'vestment' 'plate' 'orange' 'guinea pig' 'water tower' 'bow tie'],54.80%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/700,['lifeboat' 'lion' 'magnetic compass' 'frying pan' 'teapot' 'centipede' 'bell pepper' 'fur coat' 'bow tie' 'picket fence'],55.60%,False,100,25,10,0.00100,0.00,32x32x3
random/700,['lifeboat' 'lion' 'magnetic compass' 'frying pan' 'teapot' 'centipede' 'bell pepper' 'fur coat' 'bow tie' 'picket fence'],59.80%,True,100,25,10,0.00100,0.00,32x32x3
random/701,['beacon' 'butcher shop' 'limousine' 'computer keyboard' 'umbrella' 'cardigan' 'plate' 'kimono' 'jellyfish' 'organ'],58.60%,False,100,25,10,0.00100,0.00,32x32x3
random/701,['beacon' 'butcher shop' 'limousine' 'computer keyboard' 'umbrella' 'cardigan' 'plate' 'kimono' 'jellyfish' 'organ'],63.00%,True,100,25,10,0.00100,0.00,32x32x3
random/702,['sea cucumber' 'mashed potato' 'altar' 'viaduct' 'albatross' 'goose' 'dining table' 'lesser panda' 'mushroom' 'swimming trunks'],62.60%,False,100,25,10,0.00100,0.00,32x32x3
random/702,['sea cucumber' 'mashed potato' 'altar' 'viaduct' 'albatross' 'goose' 'dining table' 'lesser panda' 'mushroom' 'swimming trunks'],56.60%,True,100,25,10,0.00100,0.00,32x32x3
random/703,['bullet train' 'meat loaf' 'lesser panda' 'pretzel' 'German shepherd' 'chain' 'guacamole' 'birdhouse' 'sewing machine' 'dugong'],58.80%,False,100,25,10,0.00100,0.00,32x32x3
random/703,['bullet train' 'meat loaf' 'lesser panda' 'pretzel' 'German shepherd' 'chain' 'guacamole' 'birdhouse' 'sewing machine' 'dugong'],58.00%,True,100,25,10,0.00100,0.00,32x32x3
random/704,['Yorkshire terrier' 'bannister' 'ice lolly' 'sock' 'iPod' 'cockroach' 'trolleybus' 'slug' 'mashed potato' 'umbrella'],42.80%,False,100,25,10,0.00100,0.00,32x32x3
random/704,['Yorkshire terrier' 'bannister' 'ice lolly' 'sock' 'iPod' 'cockroach' 'trolleybus' 'slug' 'mashed potato' 'umbrella'],49.00%,True,100,25,10,0.00100,0.00,32x32x3
random/705,['African elephant' 'neck brace' 'triumphal arch' 'Yorkshire terrier' 'miniskirt' 'boa constrictor' 'black widow' 'wooden spoon' 'plunger' 'beaker'],43.60%,False,100,25,10,0.00100,0.00,32x32x3
